SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,12:10:16,2022-08-12,gsw light adap,Shane,,rhov,013,002,0.274735,2.915592,0.251076,5.433758,1.555601,1.401986,3.692187,2.136587,13.833322,15.349026,36.430603,0.441786,PSF-00338_20220812121016,0.000000,0.000000,0.000000,82.012299,113.375778,0.276633,0.5,0.80,210.196899,50.09,45.15,24.60,27.53,101.35,155.9,155.1,0.5,1900,4.060,12:01:03,2022-08-12,6.65,0.001,0.002,0.013,0.253,0.160,0.541,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,107.956406,25,-5.124532,106.918930,108.244606,-1.325676,2.490554,2.493295,1.649589,0.830046,0.277073,0.034909,0.132604,1.823106,82.012299,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121016,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,12:10:37,2022-08-12,gsw light adap,Shane,,rhov,013,003,0.194604,2.914524,0.182424,4.236581,1.528407,1.408495,3.820184,2.291777,13.896480,15.079556,37.690659,0.441786,PSF-00338_20220812121037,0.000000,0.000000,0.000000,211.677429,252.374771,0.161258,0.5,0.80,119.772423,48.87,45.03,24.72,28.11,101.36,155.8,145.1,6.9,1857,4.060,12:01:03,2022-08-12,6.65,0.000,0.001,0.003,-2.033,-4.355,-10.197,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,252.374771,25,0.817250,251.990677,253.193085,-1.202408,2.490359,2.491529,1.648476,0.812286,0.275748,0.040348,0.134895,1.784487,211.677429,0.000360,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121037,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,12:10:54,2022-08-12,gsw light adap,Shane,,rhov,014,001,0.255258,2.912264,0.234688,3.701692,1.513776,1.408809,3.076153,1.562376,13.900433,14.936123,30.351776,0.441786,PSF-00338_20220812121054,0.000000,0.000000,0.000000,68.638443,165.582260,0.585472,0.5,0.80,30.476282,48.16,44.82,24.81,24.45,101.35,155.5,147.2,5.4,130,4.059,12:01:03,2022-08-12,6.65,0.001,0.000,0.014,-1.153,-0.883,0.392,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,158.047195,25,-7.394259,156.421783,158.178421,-1.756638,2.490034,2.490502,1.646130,0.815855,0.274828,-0.002543,0.136682,0.224661,68.638443,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121054,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,12:11:10,2022-08-12,gsw light adap,Shane,,rhov,015,001,0.168327,2.915097,0.159138,3.562289,1.530562,1.429789,3.740291,2.209729,14.107401,15.101709,36.904602,0.441786,PSF-00338_20220812121110,0.000000,0.000000,0.000000,92.816948,118.852257,0.219056,0.5,0.80,13.145662,48.45,45.26,24.89,27.75,101.35,155.9,154.5,0.9,150,4.059,12:01:03,2022-08-12,6.65,0.001,0.001,0.006,-1.904,-4.391,-11.769,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,114.996674,25,-4.101111,113.543274,114.745834,-1.202560,2.490633,2.490895,1.649073,0.828905,0.273916,0.034219,0.138401,0.242629,92.816948,0.000357,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121110,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,12:11:37,2022-08-12,gsw light adap,Shane,,rhov,015,002,0.229844,2.914755,0.213044,4.939324,1.547020,1.407279,3.834356,2.287336,13.885511,15.264322,37.833282,0.441786,PSF-00338_20220812121137,0.000000,0.000000,0.000000,74.102280,108.971527,0.319985,0.5,0.80,227.787750,48.49,44.11,25.06,28.18,101.35,155.8,154.2,1.1,1780,4.057,12:11:26,2022-08-12,6.76,-0.001,-0.000,0.009,-0.090,-0.334,-2.615,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,104.918716,25,-4.135473,103.858711,104.830696,-0.971985,2.488965,2.490741,1.648716,0.828289,0.272105,0.037293,0.141243,1.714771,74.102280,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121137,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:11:50,2022-08-12,gsw light adap,Shane,,rhov,015,003,0.142391,2.912765,0.135755,3.168751,1.501652,1.411821,3.805431,2.303779,13.929978,14.816318,37.546955,0.441786,PSF-00338_20220812121150,0.000000,0.000000,0.000000,71.433304,100.850540,0.291691,0.5,0.80,210.344269,46.84,44.04,25.14,28.05,101.35,155.6,152.6,1.9,1803,4.004,12:11:26,2022-08-12,6.76,0.001,0.003,0.012,-0.114,-0.018,-1.628,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.210335,25,-2.811156,97.413544,98.035744,-0.622200,2.488845,2.488379,1.646649,0.825586,0.271232,0.034855,0.142572,1.735659,71.433304,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121150,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,12:13:25,2022-08-12,gsw light adap,Shane,,rhov,017,001,0.055800,2.915743,0.054752,1.352250,1.425501,1.387226,3.863337,2.437836,13.687345,14.064991,38.118393,0.441786,PSF-00338_20220812121325,0.000000,0.000000,0.000000,95.719460,110.537865,0.134057,0.5,0.80,102.390953,42.96,41.80,25.72,28.31,101.35,156.0,154.8,0.8,1909,4.055,12:11:26,2022-08-12,6.76,0.001,0.002,-9999.000,-1.089,-2.771,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,109.950546,25,-1.561134,108.225342,108.974709,-0.749367,2.485529,2.482655,1.649747,0.829362,0.265034,0.031260,0.152757,1.832015,95.719460,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121325,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,12:13:41,2022-08-12,gsw light adap,Shane,,rhov,017,002,0.044442,2.915810,0.043775,1.022839,1.442909,1.413965,3.750400,2.307491,13.951201,14.236788,37.004166,0.441786,PSF-00338_20220812121341,0.000000,0.000000,0.000000,97.603798,132.814087,0.265110,0.5,0.80,149.792953,43.26,42.39,25.80,27.80,101.35,156.0,154.3,1.1,1413,4.056,12:11:26,2022-08-12,6.76,-0.001,0.002,-9999.000,-2.598,-1.999,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,129.080780,25,-4.208840,126.975418,128.599792,-1.624374,2.486340,2.483071,1.649817,0.828542,0.264121,0.024342,0.154282,1.383135,97.603798,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121341,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,12:13:57,2022-08-12,gsw light adap,Shane,,rhov,017,003,0.051555,2.916574,0.050660,1.240296,1.494073,1.459013,3.909358,2.415285,14.395221,14.741138,38.571323,0.441786,PSF-00338_20220812121357,0.000000,0.000000,0.000000,157.190674,189.305298,0.169645,0.5,0.80,115.026901,44.55,43.51,25.90,28.51,101.35,156.1,154.6,0.9,1695,4.055,12:11:26,2022-08-12,6.76,0.002,0.002,-9999.000,-2.012,-3.919,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,189.305298,25,2.349595,189.345367,191.657944,-2.312576,2.487887,2.484909,1.650615,0.829116,0.263154,0.031595,0.155912,1.638384,157.190674,0.000365,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121357,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,12:14:15,2022-08-12,gsw light adap,Shane,,rhov,018,001,0.192206,2.916777,0.180323,4.792459,1.585993,1.450670,4.202717,2.616724,14.313154,15.648322,41.466446,0.441786,PSF-00338_20220812121415,0.000000,0.000000,0.000000,81.368210,118.189850,0.311547,0.5,0.80,17.945375,47.00,42.99,26.00,29.76,101.35,156.1,153.7,1.5,144,4.055,12:11:26,2022-08-12,6.76,0.001,0.003,0.012,0.300,-0.137,0.217,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,112.629890,25,-5.795049,111.117126,112.387291,-1.270164,2.487131,2.488383,1.650827,0.827447,0.262060,0.045154,0.157735,0.237187,81.368210,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121415,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,12:14:29,2022-08-12,gsw light adap,Shane,,rhov,019,001,0.134116,2.916360,0.128219,3.647959,1.535021,1.431924,4.335227,2.800206,14.127494,15.144661,42.771755,0.441786,PSF-00338_20220812121429,0.000000,0.000000,0.000000,84.299324,110.493736,0.237067,0.5,0.80,28.930515,45.29,42.25,26.08,30.30,101.36,156.0,146.7,6.0,305,4.007,12:11:26,2022-08-12,6.76,0.001,0.002,-9999.000,-0.509,-0.962,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,107.452866,25,-3.151058,106.597778,107.338593,-0.740814,2.486064,2.485926,1.650391,0.815073,0.261291,0.050747,0.159078,0.382704,84.299324,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121429,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,12:14:43,2022-08-12,gsw light adap,Shane,,rhov,019,002,0.142014,2.917243,0.135421,3.875461,1.571219,1.461809,4.386565,2.815346,14.422483,15.501944,43.278687,0.441786,PSF-00338_20220812121443,0.000000,0.000000,0.000000,102.784393,136.841141,0.248878,0.5,0.80,203.960724,46.15,42.94,26.15,30.51,101.36,156.2,149.7,4.2,2049,4.053,12:11:26,2022-08-12,6.76,0.003,0.002,0.011,-1.038,-1.852,-4.131,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,134.786728,25,-2.104420,134.620789,134.733994,-0.113205,2.487019,2.487138,1.651315,0.820305,0.260508,0.052337,0.160451,1.957887,102.784393,0.000367,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121443,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,12:15:01,2022-08-12,gsw light adap,Shane,,rhov,019,003,0.141705,2.918526,0.135144,3.432861,1.539367,1.442516,4.043166,2.503799,14.231607,15.187125,39.889168,0.441786,PSF-00338_20220812121501,0.000000,0.000000,0.000000,98.022224,128.768600,0.238772,0.5,0.80,139.491119,44.98,42.15,26.24,29.09,101.36,156.3,146.6,6.2,1461,4.053,12:11:26,2022-08-12,6.76,0.001,0.001,0.011,-1.108,-2.486,-7.865,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,126.382111,25,-2.557622,125.593185,126.207664,-0.614479,2.485878,2.485438,1.652661,0.814839,0.259582,0.034470,0.162187,1.426448,98.022224,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121501,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,12:15:22,2022-08-12,gsw light adap,Shane,,rhov,020,001,0.045234,2.918728,0.044544,1.373180,1.483023,1.444264,4.515348,3.032326,14.248329,14.630701,44.545990,0.441786,PSF-00338_20220812121522,0.000000,0.000000,0.000000,105.680824,125.912544,0.160681,0.5,0.80,132.113953,43.07,41.94,26.34,31.02,101.36,156.3,155.3,0.6,2056,4.052,12:11:26,2022-08-12,6.76,0.001,0.003,-9999.000,-0.896,-1.924,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,125.912544,25,1.105146,126.730797,127.019119,-0.288322,2.485559,2.482662,1.652873,0.830414,0.258514,0.056195,0.164236,1.963969,105.680824,0.000365,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121522,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,12:15:43,2022-08-12,gsw light adap,Shane,,rhov,020,002,0.088743,2.916463,0.086122,2.711426,1.543501,1.466879,4.637529,3.094028,14.471254,15.227161,45.750797,0.441786,PSF-00338_20220812121543,0.000000,0.000000,0.000000,81.967232,107.503716,0.237540,0.5,0.80,120.972519,44.51,42.30,26.46,31.48,101.36,156.1,154.7,0.8,1273,4.052,12:11:26,2022-08-12,6.76,0.001,0.002,-9999.000,1.193,2.009,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,106.222275,25,-1.266738,106.023788,106.235336,-0.211548,2.486031,2.484707,1.650499,0.829328,0.257282,0.060475,0.166378,1.257227,81.967232,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121543,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,12:15:54,2022-08-12,gsw light adap,Shane,,rhov,020,003,0.044442,2.913675,0.043775,1.670783,1.516181,1.468849,5.255824,3.739643,14.490731,14.957670,51.850601,0.441786,PSF-00338_20220812121554,0.000000,0.000000,0.000000,79.287170,109.368134,0.275043,0.5,0.80,211.556442,43.55,42.19,26.53,33.71,101.36,155.7,154.5,0.8,1923,4.052,12:11:26,2022-08-12,6.76,0.000,0.002,-9999.000,0.425,0.481,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,107.578400,25,-1.586209,107.826233,107.779869,0.046364,2.485864,2.483316,1.647593,0.828965,0.256614,0.087048,0.167467,1.844187,79.287170,0.000364,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121554,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,12:16:12,2022-08-12,gsw light adap,Shane,,rhov,021,001,0.181930,2.916292,0.171247,5.010244,1.597508,1.455992,4.474133,2.876625,14.364951,15.761167,44.142216,0.441786,PSF-00338_20220812121612,0.000000,0.000000,0.000000,73.596237,103.102676,0.286185,0.5,0.80,213.633820,45.61,41.57,26.63,30.85,101.36,156.0,153.4,1.7,1866,4.052,12:11:26,2022-08-12,6.76,0.001,0.003,0.011,-0.231,-0.467,-0.101,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.564743,25,-4.454015,97.357750,98.642891,-1.285141,2.484950,2.486237,1.650320,0.827002,0.255551,0.050897,0.169211,1.792952,73.596237,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121612,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,12:16:31,2022-08-12,gsw light adap,Shane,,rhov,021,002,0.150173,2.915575,0.142817,4.291143,1.573924,1.452623,4.527671,2.953747,14.331782,15.528561,44.670647,0.441786,PSF-00338_20220812121631,0.000000,0.000000,0.000000,69.207787,92.800903,0.254234,0.5,0.80,190.342010,44.67,41.23,26.73,31.06,101.36,155.9,152.8,2.0,1872,4.052,12:11:26,2022-08-12,6.76,0.001,0.003,0.015,-0.284,-0.463,-0.771,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,89.960571,25,-2.800940,89.273216,89.996330,-0.723114,2.484449,2.484879,1.649572,0.825899,0.254556,0.052268,0.171021,1.797922,69.207787,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121631,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,12:16:47,2022-08-12,gsw light adap,Shane,,rhov,021,003,0.231872,2.917126,0.214798,5.820422,1.606805,1.442522,4.273730,2.666924,14.231529,15.852304,42.163452,0.441786,PSF-00338_20220812121647,0.000000,0.000000,0.000000,80.000282,104.019867,0.230913,0.5,0.80,186.670486,45.40,40.76,26.81,30.05,101.36,156.1,148.1,5.2,2021,4.051,12:11:26,2022-08-12,6.76,0.001,0.003,0.010,-0.384,-0.748,-1.467,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,102.476120,25,-1.391183,102.318764,102.626884,-0.308121,2.483755,2.485897,1.651193,0.817474,0.253769,0.039288,0.172548,1.932772,80.000282,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121647,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,12:17:06,2022-08-12,gsw light adap,Shane,,rhov,023,001,0.071682,2.915166,0.069962,1.651480,1.514048,1.467323,3.843323,2.329275,14.477205,14.938219,37.919796,0.441786,PSF-00338_20220812121706,0.000000,0.000000,0.000000,149.171585,193.325241,0.228391,0.5,0.80,132.198944,42.52,41.21,26.91,28.22,101.35,155.9,149.3,4.2,1447,4.051,12:11:26,2022-08-12,6.76,0.001,-0.001,0.001,-3.105,-4.233,-18.830,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,184.733398,25,-12.060017,175.943619,181.249603,-5.305984,2.484373,2.481738,1.649145,0.819737,0.252746,0.016529,0.174391,1.414313,149.171585,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121706,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,12:17:40,2022-08-12,gsw light adap,Shane,,rhov,023,002,0.081491,2.914228,0.079275,2.087015,1.543379,1.484305,4.136888,2.593509,14.644792,15.227644,40.816330,0.441786,PSF-00338_20220812121740,0.000000,0.000000,0.000000,74.636223,137.464752,0.457052,0.5,0.80,313.272278,42.89,41.25,27.09,29.49,101.35,155.8,145.2,6.8,1714,4.004,12:11:26,2022-08-12,6.76,0.000,0.003,-9999.000,0.465,1.612,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,132.384903,25,-5.057666,131.698257,132.400528,-0.702271,2.484384,2.482230,1.648168,0.812471,0.250953,0.029340,0.177711,1.655036,74.636223,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121740,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,12:17:54,2022-08-12,gsw light adap,Shane,,rhov,024,001,0.185442,2.915495,0.174353,4.991020,1.631069,1.490053,4.445578,2.814508,14.700858,16.092119,43.860043,0.441786,PSF-00338_20220812121754,0.000000,0.000000,0.000000,106.926086,166.419571,0.357491,0.5,0.80,256.352386,45.11,41.21,27.17,30.74,101.36,155.9,153.3,1.7,1793,4.049,12:11:26,2022-08-12,6.76,0.001,0.003,0.013,2.439,4.808,6.394,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,161.680695,25,-5.031662,159.961578,161.381393,-1.419815,2.484311,2.485401,1.649488,0.826720,0.250146,0.043306,0.179027,1.726555,106.926086,0.000367,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121754,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
48,12:18:13,2022-08-12,gsw light adap,Shane,,rhov,024,002,0.205319,2.915581,0.191811,5.552400,1.644844,1.487991,4.490237,2.845393,14.679753,16.227184,44.298363,0.441786,PSF-00338_20220812121813,0.000000,0.000000,0.000000,84.818245,109.296883,0.223965,0.5,0.80,179.572235,45.22,40.91,27.28,30.92,101.36,155.9,154.7,0.8,2004,4.048,12:11:26,2022-08-12,6.76,0.000,0.002,0.010,-0.178,-0.351,-0.573,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,107.597710,25,-1.532345,107.401016,107.762550,-0.361534,2.483847,2.485523,1.649578,0.829319,0.249114,0.044194,0.180786,1.917840,84.818245,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121813,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
49,12:18:26,2022-08-12,gsw light adap,Shane,,rhov,024,003,0.108302,2.915732,0.104424,2.930106,1.561083,1.478245,4.322915,2.761832,14.582847,15.400044,42.645439,0.441786,PSF-00338_20220812121826,0.000000,0.000000,0.000000,61.771275,102.436150,0.396978,0.5,0.80,23.727718,42.75,40.48,27.34,30.25,101.37,156.0,153.8,1.4,149,4.048,12:11:26,2022-08-12,6.76,0.001,0.003,0.010,-2.791,-1.451,-1.599,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,99.851135,25,-2.344952,100.154404,100.088158,0.066246,2.483225,2.481962,1.649735,0.827579,0.248458,0.035487,0.181983,0.242088,61.771275,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121826,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
50,12:18:41,2022-08-12,gsw light adap,Shane,,rhov,025,001,0.121467,2.921166,0.116618,3.545636,1.575466,1.475671,4.564071,2.988605,14.557739,15.542236,45.025326,0.441786,PSF-00338_20220812121841,0.000000,0.000000,0.000000,77.646378,105.538200,0.264282,0.5,0.80,213.015106,42.96,40.24,27.41,31.20,101.37,156.6,149.4,4.6,2015,4.048,12:11:26,2022-08-12,6.76,0.002,0.003,0.012,-0.850,-1.657,-0.436,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,101.507309,25,-4.262704,100.259544,101.269974,-1.010429,2.482868,2.482255,1.655444,0.819850,0.247758,0.046033,0.183319,1.927386,77.646378,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121841,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
51,12:19:34,2022-08-12,gsw light adap,Shane,,rhov,026,001,0.441192,2.915853,0.383209,9.554592,1.732815,1.463211,4.186205,2.453390,14.435995,17.095901,41.300976,0.441786,PSF-00338_20220812121934,0.000000,0.000000,0.000000,67.650314,88.788223,0.238071,0.5,0.80,41.547810,46.51,39.27,27.69,29.69,101.36,156.0,151.2,3.0,436,4.047,12:11:26,2022-08-12,6.76,0.001,0.002,0.011,-0.403,-0.696,-1.915,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,87.095978,25,-1.835099,86.577057,86.950745,-0.373688,2.481417,2.487255,1.649861,0.823082,0.245099,0.024878,0.188416,0.501231,67.650314,0.000363,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121934,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
52,12:19:59,2022-08-12,gsw light adap,Shane,,rhov,027,001,0.151849,2.917592,0.144337,4.317691,1.573799,1.451949,4.514511,2.940712,14.326085,15.528359,44.543770,0.441786,PSF-00338_20220812121959,0.000000,0.000000,0.000000,83.102348,124.045334,0.330065,0.5,0.80,240.227371,41.95,38.70,27.80,31.01,101.35,156.2,152.3,2.5,1820,4.047,12:11:26,2022-08-12,6.76,0.002,0.003,0.025,0.282,0.603,1.075,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,117.584465,25,-6.459065,116.073486,117.577896,-1.504410,2.480570,2.480695,1.651681,0.824996,0.243944,0.039171,0.190744,1.750790,83.102348,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812121959,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
53,12:20:14,2022-08-12,gsw light adap,Shane,,rhov,027,002,0.181383,2.917477,0.170766,4.862425,1.619653,1.482473,4.419670,2.800016,14.626545,15.980003,43.605835,0.441786,PSF-00338_20220812122014,0.000000,0.000000,0.000000,86.288094,143.827942,0.400060,0.5,0.80,268.288452,43.00,39.36,27.87,30.64,101.36,156.2,154.0,1.4,1677,4.046,12:11:26,2022-08-12,6.76,0.000,-0.000,0.011,1.131,1.727,0.483,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,135.288834,25,-8.616421,132.991791,135.200363,-2.208572,2.481496,2.482202,1.651560,0.827960,0.243301,0.033946,0.192096,1.621613,86.288094,0.000369,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220812122014,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
